5.09025,2.139,0.235
5.10035,2.371,0.247
5.11045,1.933,0.223
5.12055,1.521,0.198
5.13065,1.753,0.213
5.14080,1.572,0.201
5.15090,1.418,0.191
5.16100,1.804,0.216
5.17110,2.010,0.228
5.18120,1.546,0.200
5.19130,2.010,0.228
5.20140,1.469,0.195
5.21150,1.856,0.219
5.22160,1.521,0.198
5.23170,1.727,0.211
5.24180,1.959,0.225
5.25190,1.753,0.213
5.26200,1.727,0.211
5.27210,0.876,0.150
5.28225,1.160,0.173
5.29235,1.005,0.161
5.30245,1.495,0.196
5.31255,1.082,0.167
5.32265,1.392,0.189
5.33275,1.443,0.193
5.34285,0.954,0.157
5.35295,1.778,0.214
5.36305,1.134,0.171
5.37315,2.010,0.228
5.38325,1.134,0.171
5.39335,0.954,0.157
5.40345,1.469,0.195
5.41355,1.392,0.189
5.42370,1.186,0.175
5.43380,1.237,0.179
5.44390,1.082,0.167
5.45400,1.211,0.177
5.46410,1.005,0.161
5.47420,1.211,0.177
5.48430,0.825,0.146
5.49440,1.521,0.198
5.50450,1.211,0.177
5.51460,1.211,0.177
5.52470,1.495,0.196
5.53480,0.773,0.141
5.54490,1.005,0.161
5.55500,1.572,0.201
5.56510,0.876,0.150
5.57525,1.675,0.208
5.58535,0.902,0.152
5.59545,1.443,0.193
5.60555,1.624,0.205
5.61565,0.902,0.152
5.62575,1.031,0.163
5.63585,1.211,0.177
5.64595,0.670,0.131
5.65605,1.057,0.165
5.66615,0.876,0.150
5.67625,0.799,0.143
5.68635,1.082,0.167
5.69645,1.186,0.175
5.70655,1.108,0.169
5.71670,1.134,0.171
5.72680,0.902,0.152
5.73690,1.134,0.171
5.74700,1.340,0.186
5.75710,1.418,0.191
5.76720,1.392,0.189
5.77730,1.263,0.180
5.78740,0.799,0.143
5.79750,0.902,0.152
5.80760,1.134,0.171
5.81770,0.825,0.146
5.82780,1.108,0.169
5.83790,0.876,0.150
5.84800,1.031,0.163
5.85810,1.211,0.177
5.86825,1.546,0.200
5.87835,0.876,0.150
5.88845,0.825,0.146
5.89855,0.876,0.150
5.90865,1.211,0.177
5.91875,0.928,0.155
5.92885,1.160,0.173
5.93895,0.851,0.148
5.94905,0.851,0.148
5.95915,0.876,0.150
5.96925,0.722,0.136
5.97935,0.825,0.146
5.98945,1.160,0.173
5.99955,1.057,0.165
6.00970,1.031,0.163
6.01980,1.340,0.186
6.02990,1.263,0.180
6.04000,0.876,0.150
6.05010,1.289,0.182
6.06020,0.954,0.157
6.07030,1.082,0.167
6.08040,1.263,0.180
6.09050,1.134,0.171
6.10060,0.876,0.150
6.11070,1.469,0.195
6.12080,1.495,0.196
6.13090,1.160,0.173
6.14100,1.521,0.198
6.15115,1.495,0.196
6.16125,0.954,0.157
6.17135,1.134,0.171
6.18145,1.314,0.184
6.19155,0.696,0.134
6.20165,1.237,0.179
6.21175,0.876,0.150
6.22185,0.876,0.150
6.23195,0.799,0.143
6.24205,1.366,0.188
6.25215,1.134,0.171
6.26225,0.799,0.143
6.27235,1.031,0.163
6.28245,1.521,0.198
6.29255,1.289,0.182
6.30270,0.902,0.152
6.31280,0.515,0.115
6.32290,0.876,0.150
6.33300,1.057,0.165
6.34310,0.722,0.136
6.35320,1.057,0.165
6.36330,0.541,0.118
6.37340,0.876,0.150
6.38350,1.211,0.177
6.39360,0.979,0.159
6.40370,0.954,0.157
6.41380,0.851,0.148
6.42390,1.340,0.186
6.43400,1.031,0.163
6.44415,0.851,0.148
6.45425,0.722,0.136
6.46435,1.160,0.173
6.47445,0.747,0.139
6.48455,1.082,0.167
6.49465,0.876,0.150
6.50475,0.979,0.159
6.51485,1.082,0.167
6.52495,1.211,0.177
6.53505,0.593,0.124
6.54515,1.289,0.182
6.55525,0.825,0.146
6.56535,0.928,0.155
6.57545,0.747,0.139
6.58555,1.134,0.171
6.59570,0.722,0.136
6.60580,1.186,0.175
6.61590,0.696,0.134
6.62600,0.619,0.126
6.63610,0.928,0.155
6.64620,1.237,0.179
6.65630,1.598,0.203
6.66640,1.933,0.223
6.67650,4.665,0.347
6.68660,5.619,0.381
6.69670,5.309,0.370
6.70680,2.964,0.276
6.71690,1.649,0.206
6.72700,0.670,0.131
6.73715,0.567,0.121
6.74725,1.031,0.163
6.75735,1.005,0.161
6.76745,1.031,0.163
6.77755,1.134,0.171
6.78765,0.644,0.129
6.79775,0.902,0.152
6.80785,0.902,0.152
6.81795,1.108,0.169
6.82805,0.773,0.141
6.83815,0.851,0.148
6.84825,1.082,0.167
6.85835,1.082,0.167
6.86845,1.340,0.186
6.87860,0.773,0.141
6.88870,1.263,0.180
6.89880,0.902,0.152
6.90890,0.851,0.148
6.91900,0.541,0.118
6.92910,0.979,0.159
6.93920,1.186,0.175
6.94930,1.134,0.171
6.95940,0.979,0.159
6.96950,0.747,0.139
6.97960,0.464,0.109
6.98970,0.644,0.129
6.99980,0.773,0.141
7.00990,0.928,0.155
7.02000,0.902,0.152
7.03015,0.670,0.131
7.04025,0.876,0.150
7.05035,1.366,0.188
7.06045,0.644,0.129
7.07055,1.263,0.180
7.08065,0.825,0.146
7.09075,0.799,0.143
7.10085,0.644,0.129
7.11095,0.825,0.146
7.12105,0.902,0.152
7.13115,1.005,0.161
7.14125,0.670,0.131
7.15135,0.747,0.139
7.16145,0.309,0.089
7.17160,0.954,0.157
7.18170,0.567,0.121
7.19180,1.031,0.163
7.20190,0.954,0.157
7.21200,1.031,0.163
7.22210,1.005,0.161
7.23220,0.928,0.155
7.24230,0.335,0.093
7.25240,0.825,0.146
7.26250,0.799,0.143
7.27260,0.515,0.115
7.28270,0.979,0.159
7.29280,0.722,0.136
7.30290,1.211,0.177
7.31300,1.005,0.161
7.32315,0.670,0.131
7.33325,0.670,0.131
7.34335,0.851,0.148
7.35345,0.928,0.155
7.36355,0.928,0.155
7.37365,0.696,0.134
7.38375,0.696,0.134
7.39385,0.799,0.143
7.40395,0.206,0.073
7.41405,0.979,0.159
7.42415,0.747,0.139
7.43425,1.160,0.173
7.44435,0.567,0.121
7.45445,0.722,0.136
7.46460,0.902,0.152
7.47470,0.644,0.129
7.48480,0.490,0.112
7.49490,0.928,0.155
7.50500,0.670,0.131
7.51510,0.979,0.159
7.52520,1.057,0.165
7.53530,0.851,0.148
7.54540,0.696,0.134
7.55550,0.954,0.157
7.56560,0.773,0.141
7.57570,0.567,0.121
7.58580,0.722,0.136
7.59590,0.490,0.112
7.60605,0.722,0.136
7.61615,0.515,0.115
7.62625,0.515,0.115
7.63635,0.799,0.143
7.64645,0.696,0.134
7.65655,0.799,0.143
7.66665,0.490,0.112
7.67675,0.464,0.109
7.68685,0.593,0.124
7.69695,0.979,0.159
7.70705,0.593,0.124
7.71715,0.722,0.136
7.72725,0.593,0.124
7.73735,0.722,0.136
7.74745,0.567,0.121
7.75760,0.464,0.109
7.76770,0.412,0.103
7.77780,0.464,0.109
7.78790,0.773,0.141
7.79800,0.722,0.136
7.80810,0.799,0.143
7.81820,1.057,0.165
7.82830,1.031,0.163
7.83840,1.082,0.167
7.84850,0.490,0.112
7.85860,0.851,0.148
7.86870,0.876,0.150
7.87880,0.773,0.141
7.88890,0.541,0.118
7.89905,0.773,0.141
7.90915,0.541,0.118
7.91925,0.696,0.134
7.92935,0.747,0.139
7.93945,0.722,0.136
7.94955,0.722,0.136
7.95965,0.438,0.106
7.96975,0.696,0.134
7.97985,1.031,0.163
7.98995,0.438,0.106
8.00005,0.258,0.082
8.01015,0.619,0.126
8.02025,0.773,0.141
8.03035,3.582,0.304
8.04045,38.969,1.002
8.05060,109.278,1.678
8.06070,67.036,1.314
8.07080,9.253,0.488
8.08090,1.134,0.171
8.09100,1.572,0.201
8.10110,1.856,0.219
8.11120,0.799,0.143
8.12130,1.186,0.175
8.13140,1.443,0.193
8.14150,1.289,0.182
8.15160,1.907,0.222
8.16170,2.371,0.247
8.17180,2.784,0.268
8.18190,1.340,0.186
8.19205,2.706,0.264
8.20215,3.402,0.296
8.21225,2.964,0.276
8.22235,4.072,0.324
8.23245,4.098,0.325
8.24255,4.639,0.346
8.25265,3.866,0.316
8.26275,4.381,0.336
8.27285,4.175,0.328
8.28295,4.742,0.350
8.29305,5.593,0.380
8.30315,5.361,0.372
8.31325,6.005,0.393
8.32335,6.443,0.408
8.33350,6.959,0.423
8.34360,8.479,0.467
8.35370,7.397,0.437
8.36380,8.067,0.456
8.37390,10.619,0.523
8.38400,9.639,0.498
8.39410,11.907,0.554
8.40420,10.387,0.517
8.41430,13.247,0.584
8.42440,13.840,0.597
8.43450,13.273,0.585
8.44460,15.902,0.640
8.45470,15.851,0.639
8.46480,17.552,0.673
8.47490,18.273,0.686
8.48505,19.149,0.703
8.49515,20.567,0.728
8.50525,21.649,0.747
8.51535,21.753,0.749
8.52545,23.479,0.778
8.53555,25.954,0.818
8.54565,27.680,0.845
8.55575,26.907,0.833
8.56585,28.376,0.855
8.57595,31.108,0.895
8.58605,29.871,0.877
8.59615,32.268,0.912
8.60625,33.943,0.935
8.61635,35.335,0.954
8.62650,38.866,1.001
8.63660,38.479,0.996
8.64670,41.392,1.033
8.65680,42.912,1.052
8.66690,47.088,1.102
8.67700,47.526,1.107
8.68710,53.119,1.170
8.69720,56.418,1.206
8.70730,70.515,1.348
8.71740,86.160,1.490
8.72750,103.402,1.632
8.73760,117.861,1.743
8.74770,134.665,1.863
8.75780,148.557,1.957
8.76790,156.675,2.009
8.77805,172.912,2.111
8.78815,182.268,2.167
8.79825,183.737,2.176
8.80835,198.428,2.261
8.81845,206.985,2.310
8.82855,219.948,2.381
8.83865,240.077,2.487
8.84875,266.005,2.618
8.85885,344.175,2.978
8.86895,512.294,3.634
8.87905,677.474,4.179
8.88915,1018.041,5.122
8.89925,3767.887,9.854
8.90935,9878.196,15.956
8.91950,9987.938,16.044
8.92960,6699.897,13.141
8.93970,7157.887,13.582
8.94980,2758.918,8.432
8.95990,690.696,4.219
8.97000,446.881,3.394
8.98010,354.201,3.021
8.99020,301.134,2.786
9.00030,275.773,2.666
9.01040,261.289,2.595
9.02050,257.165,2.574
9.03060,252.242,2.550
9.04070,248.119,2.529
9.05080,247.088,2.524
9.06095,240.747,2.491
9.07105,224.588,2.406
9.08115,201.495,2.279
9.09125,168.686,2.085
9.10135,128.067,1.817
9.11145,101.134,1.614
9.12155,77.268,1.411
9.13165,71.830,1.361
9.14175,68.969,1.333
9.15185,63.067,1.275
9.16195,61.598,1.260
9.17205,58.428,1.227
9.18215,56.856,1.211
9.19225,56.082,1.202
9.20235,53.479,1.174
9.21250,54.433,1.184
9.22260,49.304,1.127
9.23270,50.129,1.137
9.24280,47.861,1.111
9.25290,45.129,1.078
9.26300,48.892,1.123
9.27310,44.536,1.071
9.28320,41.856,1.039
9.29330,41.985,1.040
9.30340,39.510,1.009
9.31350,37.577,0.984
9.32360,36.624,0.972
9.33370,38.144,0.992
9.34380,35.103,0.951
9.35395,31.727,0.904
9.36405,31.778,0.905
9.37415,32.036,0.909
9.38425,30.644,0.889
9.39435,28.170,0.852
9.40445,26.366,0.824
9.41455,28.273,0.854
9.42465,24.665,0.797
9.43475,24.742,0.799
9.44485,23.737,0.782
9.45495,20.928,0.734
9.46505,21.340,0.742
9.47515,21.005,0.736
9.48525,18.608,0.693
9.49535,17.474,0.671
9.50550,17.809,0.677
9.51560,17.629,0.674
9.52570,16.211,0.646
9.53580,15.515,0.632
9.54590,13.376,0.587
9.55600,12.990,0.579
9.56610,13.454,0.589
9.57620,11.186,0.537
9.58630,12.448,0.566
9.59640,11.082,0.534
9.60650,10.155,0.512
9.61660,8.995,0.481
9.62670,8.093,0.457
9.63680,8.814,0.477
9.64695,8.505,0.468
9.65705,7.758,0.447
9.66715,6.521,0.410
9.67725,6.005,0.393
9.68735,6.340,0.404
9.69745,6.366,0.405
9.70755,5.722,0.384
9.71765,5.103,0.363
9.72775,5.335,0.371
9.73785,5.129,0.364
9.74795,4.820,0.352
9.75805,4.768,0.351
9.76815,4.562,0.343
9.77825,4.459,0.339
9.78840,3.376,0.295
9.79850,3.376,0.295
9.80860,3.144,0.285
9.81870,3.119,0.284
9.82880,2.912,0.274
9.83890,2.603,0.259
9.84900,1.830,0.217
9.85910,1.804,0.216
9.86920,1.778,0.214
9.87930,1.856,0.219
9.88940,1.830,0.217
9.89950,2.062,0.231
9.90960,1.469,0.195
9.91970,1.495,0.196
9.92980,1.649,0.206
9.93995,1.598,0.203
9.95005,1.082,0.167
9.96015,1.237,0.179
9.97025,0.490,0.112
9.98035,1.082,0.167
9.99045,1.057,0.165
10.00055,1.082,0.167
10.01065,1.031,0.163
10.02075,1.082,0.167
10.03085,1.160,0.173
10.04095,0.696,0.134
10.05105,0.619,0.126
10.06115,1.031,0.163
10.07125,0.464,0.109
10.08140,0.722,0.136
10.09150,0.851,0.148
10.10160,0.644,0.129
10.11170,0.954,0.157
10.12180,0.335,0.093
10.13190,0.696,0.134
10.14200,0.799,0.143
10.15210,0.593,0.124
10.16220,1.005,0.161
10.17230,0.593,0.124
10.18240,0.619,0.126
10.19250,0.876,0.150
10.20260,0.232,0.077
10.21270,0.361,0.096
10.22285,0.515,0.115
10.23295,0.103,0.052
10.24305,0.722,0.136
10.25315,0.438,0.106
10.26325,0.670,0.131
10.27335,0.670,0.131
10.28345,0.335,0.093
10.29355,0.335,0.093
10.30365,0.464,0.109
10.31375,0.464,0.109
10.32385,0.361,0.096
10.33395,0.851,0.148
10.34405,0.077,0.045
10.35415,0.438,0.106
10.36425,0.464,0.109
10.37440,0.284,0.085
10.38450,0.773,0.141
10.39460,0.438,0.106
10.40470,0.722,0.136
10.41480,0.593,0.124
10.42490,0.412,0.103
10.43500,0.619,0.126
10.44510,0.335,0.093
10.45520,0.155,0.063
10.46530,0.464,0.109
10.47540,0.644,0.129
10.48550,0.284,0.085
10.49560,0.644,0.129
10.50570,0.619,0.126
10.51585,0.464,0.109
10.52595,0.825,0.146
10.53605,0.490,0.112
10.54615,0.464,0.109
10.55625,0.515,0.115
10.56635,0.722,0.136
10.57645,0.335,0.093
10.58655,0.361,0.096
10.59665,0.155,0.063
10.60675,0.335,0.093
10.61685,0.490,0.112
10.62695,0.541,0.118
10.63705,0.619,0.126
10.64715,0.825,0.146
10.65725,0.722,0.136
10.66740,0.387,0.100
10.67750,0.644,0.129
10.68760,0.412,0.103
10.69770,0.464,0.109
10.70780,0.438,0.106
10.71790,0.490,0.112
10.72800,0.670,0.131
10.73810,0.567,0.121
10.74820,0.180,0.068
10.75830,0.361,0.096
10.76840,0.464,0.109
10.77850,0.335,0.093
10.78860,0.284,0.085
10.79870,0.541,0.118
10.80885,0.515,0.115
10.81895,1.005,0.161
10.82905,0.361,0.096
10.83915,0.412,0.103
10.84925,0.335,0.093
10.85935,0.335,0.093
10.86945,0.490,0.112
10.87955,0.361,0.096
10.88965,0.232,0.077
10.89975,0.644,0.129
10.90985,0.644,0.129
10.91995,0.464,0.109
10.93005,0.799,0.143
10.94015,0.309,0.089
10.95030,0.696,0.134
10.96040,0.284,0.085
10.97050,0.490,0.112
10.98060,0.644,0.129
10.99070,0.515,0.115
11.00080,0.799,0.143
11.01090,0.902,0.152
11.02100,0.464,0.109
11.03110,0.979,0.159
11.04120,0.515,0.115
11.05130,0.954,0.157
11.06140,0.180,0.068
11.07150,0.464,0.109
11.08160,0.438,0.106
11.09170,0.593,0.124
11.10185,0.129,0.058
11.11195,0.722,0.136
11.12205,0.515,0.115
11.13215,1.005,0.161
11.14225,2.371,0.247
11.15235,4.201,0.329
11.16245,3.814,0.314
11.17255,2.938,0.275
11.18265,3.918,0.318
11.19275,2.835,0.270
11.20285,1.211,0.177
11.21295,0.387,0.100
11.22305,0.593,0.124
11.23315,0.567,0.121
11.24330,0.490,0.112
11.25340,0.567,0.121
11.26350,0.335,0.093
11.27360,0.541,0.118
11.28370,0.619,0.126
11.29380,0.387,0.100
11.30390,0.619,0.126
11.31400,0.696,0.134
11.32410,0.567,0.121
11.33420,0.464,0.109
11.34430,0.438,0.106
11.35440,0.284,0.085
11.36450,0.258,0.082
11.37460,0.567,0.121
11.38470,0.851,0.148
11.39485,0.773,0.141
11.40495,0.722,0.136
11.41505,0.541,0.118
11.42515,0.825,0.146
11.43525,0.670,0.131
11.44535,0.696,0.134
11.45545,0.593,0.124
11.46555,0.541,0.118
11.47565,0.464,0.109
11.48575,1.005,0.161
11.49585,0.876,0.150
11.50595,1.057,0.165
11.51605,1.366,0.188
11.52615,1.031,0.163
11.53630,1.134,0.171
11.54640,1.082,0.167
11.55650,0.799,0.143
11.56660,0.902,0.152
11.57670,0.206,0.073
11.58680,0.876,0.150
11.59690,0.412,0.103
11.60700,0.412,0.103
11.61710,0.541,0.118
11.62720,0.722,0.136
11.63730,0.747,0.139
11.64740,0.490,0.112
11.65750,0.258,0.082
11.66760,0.593,0.124
11.67775,0.284,0.085
11.68785,0.541,0.118
11.69795,0.567,0.121
11.70805,0.799,0.143
11.71815,0.722,0.136
11.72825,0.593,0.124
11.73835,0.619,0.126
11.74845,0.644,0.129
11.75855,0.412,0.103
11.76865,0.876,0.150
11.77875,0.644,0.129
11.78885,0.773,0.141
11.79895,0.515,0.115
11.80905,0.361,0.096
11.81915,0.541,0.118
11.82930,0.490,0.112
11.83940,0.747,0.139
11.84950,0.309,0.089
11.85960,0.567,0.121
11.86970,0.309,0.089
11.87980,0.593,0.124
11.88990,0.361,0.096
11.90000,0.284,0.085
11.91010,0.567,0.121
11.92020,0.206,0.073
11.93030,0.902,0.152
11.94040,0.593,0.124
11.95050,0.387,0.100
11.96060,0.541,0.118
11.97075,0.747,0.139
11.98085,0.567,0.121
11.99095,0.206,0.073
12.00105,0.361,0.096
12.01115,0.567,0.121
12.02125,0.773,0.141
12.03135,0.335,0.093
12.04145,0.696,0.134
12.05155,0.309,0.089
12.06165,0.258,0.082
12.07175,0.593,0.124
12.08185,2.990,0.278
12.09195,66.057,1.305
12.10205,344.459,2.980
12.11215,455.851,3.428
12.12230,158.711,2.022
12.13240,17.191,0.666
12.14250,2.887,0.273
12.15260,1.314,0.184
12.16270,1.830,0.217
12.17280,2.320,0.245
12.18290,2.113,0.233
12.19300,2.191,0.238
12.20310,2.088,0.232
12.21320,1.340,0.186
12.22330,2.732,0.265
12.23340,2.706,0.264
12.24350,1.959,0.225
12.25360,2.216,0.239
12.26375,2.655,0.262
12.27385,3.015,0.279
12.28395,2.912,0.274
12.29405,2.680,0.263
12.30415,2.835,0.270
12.31425,3.376,0.295
12.32435,4.021,0.322
12.33445,4.691,0.348
12.34455,5.026,0.360
12.35465,5.155,0.364
12.36475,4.742,0.350
12.37485,6.005,0.393
12.38495,5.309,0.370
12.39505,6.186,0.399
12.40520,6.933,0.423
12.41530,6.881,0.421
12.42540,6.856,0.420
12.43550,8.093,0.457
12.44560,8.222,0.460
12.45570,8.351,0.464
12.46580,9.356,0.491
12.47590,9.278,0.489
12.48600,9.716,0.500
12.49610,10.490,0.520
12.50620,10.155,0.512
12.51630,10.825,0.528
12.52640,11.856,0.553
12.53650,11.418,0.542
12.54660,13.557,0.591
12.55675,12.036,0.557
12.56685,14.485,0.611
12.57695,16.134,0.645
12.58705,16.237,0.647
12.59715,15.799,0.638
12.60725,15.876,0.640
12.61735,16.572,0.654
12.62745,18.402,0.689
12.63755,17.809,0.677
12.64765,20.438,0.726
12.65775,22.680,0.765
12.66785,23.969,0.786
12.67795,22.423,0.760
12.68805,24.459,0.794
12.69820,25.825,0.816
12.70830,26.160,0.821
12.71840,27.474,0.841
12.72850,29.820,0.877
12.73860,30.052,0.880
12.74870,31.907,0.907
12.75880,31.211,0.897
12.76890,33.711,0.932
12.77900,33.067,0.923
12.78910,35.232,0.953
12.79920,36.443,0.969
12.80930,36.237,0.966
12.81940,41.134,1.030
12.82950,43.660,1.061
12.83960,43.402,1.058
12.84975,47.680,1.109
12.85985,49.716,1.132
12.86995,45.670,1.085
12.88005,48.608,1.119
12.89015,50.722,1.143
12.90025,51.675,1.154
12.91035,54.253,1.182
12.92045,52.397,1.162
12.93055,55.799,1.199
12.94065,57.139,1.214
12.95075,57.268,1.215
12.96085,59.871,1.242
12.97095,60.309,1.247
12.98105,63.222,1.276
12.99120,63.608,1.280
13.00130,64.433,1.289
13.01140,66.082,1.305
13.02150,67.758,1.321
13.03160,68.918,1.333
13.04170,73.634,1.378
13.05180,75.670,1.397
13.06190,78.789,1.425
13.07200,79.485,1.431
13.08210,81.572,1.450
13.09220,84.072,1.472
13.10230,85.696,1.486
13.11240,87.577,1.502
13.12250,89.742,1.521
13.13265,92.139,1.541
13.14275,96.418,1.576
13.15285,94.639,1.562
13.16295,99.072,1.598
13.17305,103.763,1.635
13.18315,113.608,1.711
13.19325,125.103,1.796
13.20335,146.005,1.940
13.21345,176.727,2.134
13.22355,213.686,2.347
13.23365,251.108,2.544
13.24375,282.397,2.698
13.25385,317.680,2.861
13.26395,352.552,3.014
13.27405,381.649,3.136
13.28420,405.696,3.234
13.29430,439.304,3.365
13.30440,462.448,3.452
13.31450,497.320,3.580
13.32460,537.526,3.722
13.33470,599.407,3.930
13.34480,756.263,4.415
13.35490,976.727,5.017
13.36500,1135.438,5.410
13.37510,1219.948,5.607
13.38520,1457.784,6.130
13.39530,2278.918,7.664
13.40540,5119.227,11.486
13.41550,9723.763,15.831
13.42565,8625.387,14.910
13.43575,3778.247,9.868
13.44585,7047.191,13.477
13.45595,10697.423,16.604
13.46605,4921.521,11.262
13.47615,1574.021,6.369
13.48625,1106.263,5.340
13.49635,896.160,4.806
13.50645,772.887,4.463
13.51655,694.356,4.230
13.52665,657.990,4.118
13.53675,622.680,4.006
13.54685,598.273,3.927
13.55695,590.515,3.901
13.56705,566.959,3.823
13.57720,539.046,3.727
13.58730,481.186,3.522
13.59740,386.753,3.157
13.60750,306.160,2.809
13.61760,263.866,2.608
13.62770,215.412,2.356
13.63780,172.706,2.110
13.64790,150.490,1.969
13.65800,145.232,1.935
13.66810,135.619,1.870
13.67820,131.753,1.843
13.68830,128.763,1.822
13.69840,128.969,1.823
13.70850,120.902,1.765
13.71865,121.057,1.766
13.72875,118.196,1.745
13.73885,112.629,1.704
13.74895,110.644,1.689
13.75905,103.067,1.630
13.76915,105.155,1.646
13.77925,102.706,1.627
13.78935,100.515,1.610
13.79945,97.758,1.587
13.80955,95.284,1.567
13.81965,90.619,1.528
13.82975,89.974,1.523
13.83985,92.036,1.540
